"['66542', 'hold-on-caulfield', 'Hold on, Caulfield.']","['66533', 'hold-on-caufield', 'Hold On, Caufield']"
"['66550', 'holding-absence', 'Holding Absence']","['66549', 'holding-abscence', 'Holding Abscence']"
"['66616', 'hollow-giants', 'Hollow Giants']","['63088', 'hollow-giant', 'HOLLOW GIANT']"
"['66655', 'holly-golightly-the-brokeoffs', 'Holly Golightly & The Brokeoffs']","['66654', 'holly-golightly-the-broke-offs', 'Holly Golightly & The Broke-Offs']"
"['66674', 'holly-starr', 'Holly Starr']","['66673', 'holly-star', 'Holly Star']"
"['66691', 'hollywood-hasbeens', 'Hollywood Hasbeens']","['66690', 'hollywood-has-beens', 'Hollywood Has Beens']"
"['66751', 'holy-moly-and-the-crackersss', 'Holy Moly and the Crackersss']","['66750', 'holy-moly-and-the-crackers', 'Holy Moly and the Crackers']"
"['66762', 'holy-smokes', 'Holy Smokes']","['66761', 'holy-smoke', 'Holy Smoke']"
"['66844', 'homewreckers', 'Homewreckers']","['66843', 'homewrecker', 'Homewrecker']"
"['66879', 'honey-county', 'Honey County']","['66878', 'honey-country', 'Honey Country']"
"['66867', 'honey-huston', 'Honey & Huston']","['66866', 'honey-houston', 'Honey & Houston']"
"['66938', 'honeymooon-suite', 'Honeymooon Suite']","['66937', 'honeymoon-suite', 'Honeymoon Suite']"
"['66944', 'honeyspiders', 'Honeyspiders']","['66943', 'honeyspider', 'Honeyspider']"
"['63114', 'hooten-hallers', 'HOOTEN HALLERS']","['67038', 'hooten-haller', 'Hooten Haller']"
"['67197', 'horseshoes-and-hand-grenades', 'Horseshoes and Hand Grenades']","['67196', 'horseshoes-and-hand-greenades', 'Horseshoes and Hand Greenades']"
"['67194', 'horseshoes-hand-grenades', 'Horseshoes & Hand Grenades']","['67193', 'horseshoes-hand-gernades', 'Horseshoes & Hand Gernades']"
"['67195', 'horseshoes-handgrenades', 'Horseshoes & Handgrenades']","['67194', 'horseshoes-hand-grenades', 'Horseshoes & Hand Grenades']"
"['67355', 'hot-tramps', 'Hot Tramps']","['67354', 'hot-tramp', 'Hot Tramp']"
"['67430', 'hounds-of-innsmouth', 'Hounds of Innsmouth']","['67427', 'hounds-of-inns-mouth', 'Hounds Of Inns mouth']"
"['67583', 'howelldevine', 'HowellDevine']","['67582', 'howell-devine', 'Howell Devine']"
"['67646', 'hubblebash', 'Hubblebash']","['67645', 'hubble-bash', 'Hubble Bash']"
"['67654', 'hubert-soudant', 'Hubert Soudant']","['67653', 'hubert-soudan', 'Hubert Soudan']"
"['67785', 'human-resources', 'Human Resources']","['67784', 'human-resource', 'Human Resource']"
"['67815', 'humble-souls', 'Humble Souls']","['67814', 'humble-soul', 'Humble Soul']"
"['67817', 'humble-tipp', 'Humble Tipp']","['67816', 'humble-tip', 'Humble Tip']"
"['67834', 'hummingbirds', 'Hummingbirds']","['67833', 'hummingbird', 'Hummingbird']"
"['67867', 'hungry-ghosts', 'Hungry Ghosts']","['67866', 'hungry-ghost', 'Hungry Ghost']"
"['67896', 'hunter-hays', 'Hunter Hays']","['67895', 'hunter-hayes', 'Hunter Hayes']"
"['67902', 'hunter-hutchison', 'Hunter Hutchison']","['67901', 'hunter-hutchinson', 'Hunter Hutchinson']"
"['67960', 'hurricane-worldwide', 'Hurricane WorldWide']","['67959', 'hurricane-world-wide', 'Hurricane World Wide']"
"['68030', 'hybrid-minds', 'Hybrid Minds']","['68029', 'hybrid-miinds', 'Hybrid Miinds']"
"['68039', 'hyde-park-showdown', 'Hyde Park Showdown']","['176061', 'hyde-park-show-down', 'hyde park show down']"
"['68181', 'i-am-a-seacreature', 'I Am A Seacreature']","['68373', 'i-am-a-sea-creature', 'I am a Sea Creature']"
"['68225', 'i-am-the-avalanche', 'I Am the Avalanche']","['68212', 'i-am-the-avalanch', 'I Am The Avalanch']"
"['68449', 'i-ganic-soundsystem', 'I-ganic Soundsystem']","['68441', 'i-ganic-sound-system', 'I-Ganic Sound System']"
"['68267', 'i-hate-heros', 'I Hate Heros']","['68266', 'i-hate-heroes', 'I Hate Heroes']"
"['68296', 'i-love-the-90s-with-the-fresh-kids-of-bel-air', 'I Love The 90s with The Fresh Kids of Bel-Air']","['68295', 'i-love-the-90s-show-with-the-fresh-kids-of-bel-air', 'I Love The 90s Show with The Fresh Kids of Bel-Air']"
"['68444', 'i-resoulution', 'I-Resoulution']","['68443', 'i-resolution', 'I-Resolution']"
"['68327', 'i-see-stars', 'I See Stars']","['68326', 'i-see-star', 'I See Star']"
"['68330', 'i-set-my-friends-on-fire', 'I Set My Friends on Fire']","['68329', 'i-set-my-friend-on-fire', 'I Set My Friend On Fire']"
"['68845', 'iarla-o-lionard', ""Iarla O'Lionard""]","['68847', 'iarla-o-lionaird', ""Iarla O'Lion\xc3\xa1ird""]"
"['68846', 'iarla-o-lionarid', ""Iarla O'Lionarid""]","['68845', 'iarla-o-lionard', ""Iarla O'Lionard""]"
"['68883', 'ice-cold-killers', 'Ice Cold Killers']","['68882', 'ice-cold-killer', 'Ice Cold Killer']"
"['69013', 'idle-threats', 'Idle Threats']","['69012', 'idle-threat', 'Idle Threat.']"
"['69083', 'ignatius-reilly', 'Ignatius Reilly']","['69082', 'ignatious-reilly', 'Ignatious Reilly']"
"['69168', 'il-pomo-doro', 'Il Pomo d\xe2\x80\x99Oro']","['69167', 'il-pomo-d-oro', ""Il Pomo d'Oro""]"
"['69189', 'iliza-shlesinger', 'Iliza Shlesinger']","['68534', 'iliza-schlesinger', 'ILIZA SCHLESINGER']"
"['69205', 'ill-patentz', 'Ill Patentz']","['69204', 'ill-pateintz', 'Ill Pateintz']"
"['69228', 'illexxandra', 'Illexxandra']","['183', 'illexandra', ' illexandra']"
"['69247', 'illumina-ad', 'Illumina AD']","['69246', 'illumina-a-d', 'Illumina A.D.']"
"['176132', 'imagikaom', 'imagikaom']","['69305', 'imagika-om', 'Imagika Om']"
"['69370', 'immoralist', 'Immoralist']","['69369', 'immoralis', 'Immoralis']"
"['69406', 'impending-doom', 'Impending Doom']","['176135', 'impeding-doom', 'impeding doom']"
"['69520', 'in-dyng-arms', 'In Dyng Arms']","['68579', 'in-dying-arms', 'IN DYING ARMS']"
"['69552', 'in-laymans-terms', 'In Laymans terms']","['69551', 'in-layman-terms', 'In Layman Terms']"
"['69592', 'in-reference-to-a-sinking-ship', 'In Reference To a Sinking Ship']","['69591', 'in-referance-to-a-sinking-ship', 'In Referance To A Sinking Ship']"
"['69652', 'in-the-valley-below', 'In The Valley Below']","['69651', 'in-the-valley-bellow', 'In The Valley Bellow']"
"['69669', 'in-vengence', 'In Vengence']","['69668', 'in-vengeance', 'In Vengeance']"
"['176146', 'inceptions', 'inceptions']","['69749', 'inception', 'Inception']"
"['69894', 'indoor-creatures', 'Indoor Creatures']","['69893', 'indoor-creature', 'Indoor Creature']"
"['70489', 'ines-desorages', 'In\xc3\xa8s Desorages']","['69922', 'ines-desorage', 'Ines D\xc3\xa9sorage']"
"['69946', 'infected-mushroom', 'Infected Mushroom']","['69945', 'infected-mushrom', 'Infected Mushrom']"
"['70023', 'inflatable-best-friends', 'Inflatable Best Friends']","['70022', 'inflatable-best-friend', 'Inflatable Best Friend']"
"['70031', 'informants', 'Informants']","['70030', 'informant', 'Informant']"
"['70135', 'inner-reflections', 'Inner Reflections']","['70134', 'inner-reflection', 'Inner Reflection']"
"['70148', 'innervisions', 'Innervisions']","['70147', 'innervision', 'Innervision']"
"['70333', 'internal-rot', 'Internal Rot']","['70332', 'internal-riot', 'Internal Riot']"
"['70336', 'internal-warfare', 'Internal Warfare']","['176158', 'internal-warefare', 'internal warefare']"
"['70421', 'intrepid-travlers', 'Intrepid Travlers']","['70420', 'intrepid-travelers', 'Intrepid Travelers']"
"['176162', 'invidious', 'invidious']","['70459', 'invidiosus', 'Invidiosus']"
"['70551', 'irene-kelly', 'Irene Kelly']","['70550', 'irene-kelley', 'Irene Kelley']"
"['70655', 'iron-saviour', 'Iron Saviour']","['70654', 'iron-savior', 'Iron Savior']"
"['70771', 'isaac-wimberly', 'Isaac Wimberly']","['70770', 'isaac-wimberley', 'Isaac Wimberley']"
"['68697', 'ispacewalksometimes', 'ISpaceWalkSometimes']","['176169', 'ispacewalksometime', 'ispacewalksometime']"
"['70953', 'it-lives-it-breaths', 'It lives it breaths ']","['70945', 'it-lives-it-breathes', 'It Lives, It Breathes']"
"['70944', 'it-lives-its-breathes', 'It Lives Its Breathes']","['70953', 'it-lives-it-breaths', 'It lives it breaths ']"
"['70968', 'it-s-the-lipstick-on-your-teeth', ""It's The Lipstick On Your Teeth""]","['70969', 'it-s-the-lipstick-on-yor-teeth', ""It's The Lipstick On yor Teeth""]"
"['71076', 'ivory-towers', 'Ivory Towers']","['71075', 'ivory-tower', 'Ivory Tower']"
"['71089', 'ivy-leaguetx', 'Ivy LeagueTX']","['71088', 'ivy-league-tx', 'Ivy League TX']"
"['71216', 'j-and-the-9s', 'J and the 9s']","['71215', 'j-and-the-9-s', ""J and the 9's""]"
"['71281', 'j-pope-and-funky-friday', 'J. Pope and Funky Friday']","['71187', 'j-pope-and-funk-friday', 'J Pope And Funk Friday']"
"['72124', 'jackie-greene', 'Jackie Greene']","['72123', 'jackie-green', 'Jackie Green']"
"['72242', 'jacob-christoffersen', 'Jacob Christoffersen']","['72241', 'jacob-christoferssen', 'Jacob Christoferssen']"
"['72254', 'jacob-fisher', 'Jacob Fisher']","['72253', 'jacob-fischer', 'Jacob Fischer']"
"['72316', 'jacob-watters', 'Jacob Watters']","['72315', 'jacob-waters', 'Jacob Waters']"
"['72445', 'jagged-visions', 'Jagged Visions']","['72444', 'jagged-vision', 'Jagged Vision']"
"['72534', 'jaime-foxx', 'Jaime Foxx']","['72533', 'jaime-fox', 'Jaime Fox']"
"['72569', 'jake-armerding', 'Jake Armerding']","['72568', 'jake-armeding', 'Jake Armeding']"
"['72583', 'jake-clemons', 'Jake Clemons']","['72582', 'jake-clemmons', 'Jake Clemmons']"
"['72626', 'jake-lewis-and-the-clergy', 'Jake Lewis and The Clergy']","['72627', 'jake-lewis-and-the-cergy', 'Jake Lewis and the Cergy']"
"['72903', 'james-hershey', 'James Hershey ']","['72902', 'james-hersey', 'James Hersey']"
"['72911', 'james-hunnicutt', 'James Hunnicutt']","['72910', 'james-hunnicut', 'James Hunnicut']"
"['72766', 'james-the-giants', 'James & The Giants']","['73050', 'james-the-giant', 'James the Giant']"
"['71411', 'jan-oberlander', 'JAN OBERL\xc3\x84NDER']","['73242', 'jan-oberlaender', 'Jan Oberlaender']"
"['73377', 'jannina-norpoth', 'Jannina Norpoth']","['73376', 'janniana-norpoth', 'Janniana Norpoth']"
"['73383', 'janover-resunator-set-presentation-on-unified-field-theory', 'Janover & reSUNator set & presentation on unified field theory']","['73384', 'janover-resunator-presentation-on-unified-field-theory', 'Janover & reSunator & presentation on unified field theory']"
"['73391', 'janover-set-presentation-on-unified-field-theory', 'Janover set & presentation on unified field theory']","['73390', 'janover-set-a-presentation-on-unified-field-theory', 'Janover set & a presentation on unified field theory']"
"['73405', 'janyssett-mcpherson', 'Janyssett McPherson']","['73404', 'janyssett-mc-pherson', 'Janyssett Mc Pherson']"
"['73423', 'japhy-s-descent', ""Japhy's Descent""]","['73422', 'japhy-s-decent', ""Japhy's Decent""]"
"['73445', 'jared-the-mills', 'Jared & The Mills']","['73444', 'jared-the-mill', 'Jared & The Mill']"
"['73553', 'jarvaland', 'Jarvaland']","['73552', 'jarva-land', 'Jarva Land']"
"['73561', 'jase-thirwall', 'Jase Thirwall']","['73560', 'jase-thirlwall', 'Jase Thirlwall']"
"['73683', 'jason-earls', 'Jason Earls']","['73682', 'jason-earl', 'Jason Earl ']"
"['73937', 'jax-southernsass', 'Jax SouthernSass']","['73936', 'jax-southern-sass', 'Jax Southern Sass']"
"['73998', 'jay-hardway', 'Jay Hardway']","['71442', 'jay-hardaway', 'JAY HARDAWAY']"
"['74008', 'jay-johnston', 'Jay Johnston']","['74007', 'jay-johnson', 'Jay Johnson']"
"['74192', 'jazmine-sullivan', 'Jazmine Sullivan']","['74191', 'jazmine-sulivan', 'Jazmine Sulivan']"
"['71507', 'jd-eischer', 'JD Eischer']","['71506', 'jd-eicher', 'JD Eicher']"
"['71501', 'jd-the-fdcs', 'JD & the FDCs']","['71499', 'jd-the-fdc-s', ""JD & The FDC's""]"
"['74317', 'jean-christophe-di-costanzo', 'Jean-Christophe Di Costanzo']","['74316', 'jean-christophe-di-constanzo', 'Jean-Christophe Di Constanzo']"
"['74325', 'jean-jaques-milteau', 'Jean-Jaques Milteau']","['74324', 'jean-jacques-milteau', 'Jean-Jacques Milteau']"
"['74339', 'jean-marc-jafet', 'Jean-Marc Jafet']","['74310', 'jean-marc-jafe', 'Jean- Marc Jafe']"
"['74353', 'jean-philippe-bordier', 'Jean-Philippe Bordier']","['74352', 'jean-philippe-bordider', 'Jean-Philippe Bordider']"
"['74362', 'jean-pierre-derouard-batterie', 'Jean-Pierre Derouard \xe2\x80\x93 batterie ']","['74361', 'jean-pierre-derouard-bateria', 'Jean-Pierre Derouard \xe2\x80\x93 bateria']"
"['74456', 'jeff-autry', 'Jeff Autry']","['74455', 'jeff-autrey', 'Jeff Autrey']"
"['74550', 'jeff-kelly', 'Jeff Kelly']","['74549', 'jeff-kelley', 'Jeff Kelley']"
"['74658', 'jefferson-hamers', 'Jefferson Hamers']","['74657', 'jefferson-hamer', 'Jefferson Hamer']"
"['74683', 'jeffrey-foucault', 'Jeffrey Foucault']","['74682', 'jeffrey-focault', 'Jeffrey Focault']"
"['74721', 'jello-biafra-the-guantanamo-school-of-medicine', 'Jello Biafra & The Guantanamo School Of Medicine']","['74722', 'jello-biafra-and-the-guantanamo-school-of-medicine', 'Jello Biafra and the Guantanamo School of Medicine']"
"['74859', 'jennifer-clarke', 'Jennifer Clarke']","['74903', 'jennifer-clark', 'Jennifer clark']"
"['74921', 'jenny-dont-the-spurs', 'Jenny Dont & the Spurs']","['74919', 'jenny-don-t-the-spurs', ""Jenny Don't & The Spurs""]"
"['74938', 'jenny-parrott', 'Jenny Parrott']","['74937', 'jenny-parrot', 'Jenny Parrot']"
"['75062', 'jeremy-ismael', 'Jeremy Ismael']","['71544', 'jeremy-ishmael', 'JEREMY ISHMAEL']"
"['75207', 'jerry-joseph-the-jackmormons', 'Jerry Joseph & The Jackmormons']","['75206', 'jerry-joseph-the-jack-mormons', 'Jerry Joseph & The Jack Mormons']"
"['75224', 'jerry-robison-project', 'Jerry Robison Project']","['75223', 'jerry-robinson-project', 'Jerry Robinson Project']"
"['75241', 'jeru-the-damanja', 'Jeru The Damanja']","['75242', 'jeru-the-damaja', 'Jeru the Damaja']"
"['75271', 'jess-the-echos', 'Jess & the Echos']","['75270', 'jess-the-echoes', 'Jess & The Echoes']"
"['75395', 'jesse-lacy', 'Jesse Lacy']","['75394', 'jesse-lacey', 'Jesse Lacey']"
"['75531', 'jessica-lynne', 'Jessica Lynne']","['75530', 'jessica-lynn', 'Jessica Lynn']"
"['75545', 'jessica-paige', 'Jessica Paige']","['75544', 'jessica-page', 'Jessica Page']"
"['75670', 'jet-set-vapour-trails', 'Jet Set Vapour Trails']","['75669', 'jet-set-vapor-trails', 'Jet Set Vapor Trails']"
"['75690', 'jets-cant-land', 'Jets Cant Land']","['75689', 'jets-can-t-land', ""Jets Can't Land""]"
"['75878', 'jim-lauderdasle', 'Jim Lauderdasle']","['75877', 'jim-lauderdale', 'Jim Lauderdale']"
"['75882', 'jim-lockey-and-the-solemn-sun', 'Jim Lockey and the Solemn Sun']","['75881', 'jim-lockey-and-the-solem-sun', 'Jim Lockey And The Solem Sun']"
"['75910', 'jim-suhler-and-monkeybeat', 'Jim Suhler and Monkeybeat']","['75909', 'jim-suhler-and-monkey-beat', 'Jim Suhler And Monkey Beat']"
"['71594', 'jim-weider-s-project-percolator', 'JIM WEIDER""S PROJECT PERCOLATOR']","['71598', 'jim-weider-s-project-percolat0r', ""JIM WEIDER'S PrOJECT PERCoLAT0R ""]"
"['76009', 'jimmy-greene', 'Jimmy Greene']","['76008', 'jimmy-green', 'Jimmy Green']"
"['176242', 'jj-thames-the-violter-revolt', 'jj thames & the violter revolt']","['76135', 'jj-thames-the-violet-revolt', 'Jj Thames & the Violet ReVolt']"
"['76233', 'joana-serrat', 'Joana Serrat']","['76232', 'joana-serat', 'Joana Serat']"
"['76241', 'joanna-abinanti', 'Joanna Abinanti']","['76240', 'joanna-abbinanti', 'Joanna Abbinanti']"
"['76274', 'job-jobse', 'Job Jobse']","['76273', 'job-jobbse', 'Job Jobbse']"
"['76286', 'jocelyn-chris-arnot', 'Jocelyn & Chris Arnot']","['76285', 'jocelyn-chris-arndt', 'Jocelyn & Chris Arndt']"
"['76656', 'joe-and-vicky-price', 'Joe and Vicky Price']","['76330', 'joe-and-vicki-price', 'Joe And Vicki Price']"
"['76481', 'joe-king-carrasco', 'Joe King Carrasco']","['76480', 'joe-king-carasco', 'Joe King Carasco']"
"['76558', 'joe-nicols', 'Joe Nicols']","['76557', 'joe-nichols', 'Joe Nichols']"
"['76600', 'joe-sambo-the-goonz', 'Joe Sambo & The Goonz']","['76599', 'joe-sambo-the-goons', 'Joe Sambo & The Goons']"
"['76666', 'joel-adam-russell', 'Joel Adam Russell']","['76665', 'joel-adam-russel', 'Joel Adam Russel']"
"['76683', 'joel-demarzo', 'Joel DeMarzo']","['76682', 'joel-de-marzo', 'Joel De Marzo']"
"['89', 'joey-cape-jon-snodgrass-brian-wahlstrom', ' Joey Cape, Jon Snodgrass & Brian Wahlstrom']","['76766', 'joey-cape-jon-snodgrass-and-brian-wahlstrom', 'Joey Cape, Jon Snodgrass and Brian Wahlstrom']"
"['76784', 'joey-fourr', 'Joey Fourr']","['76843', 'joey-four', 'Joey four']"
"['77017', 'john-craigie', 'John Craigie']","['77016', 'john-cragie', 'John Cragie']"
"['77037', 'john-de-son', 'John De Son']","['77482', 'john-de-sohn', 'John de Sohn']"
"['77040', 'john-depatie', 'John DePatie']","['77039', 'john-depati', 'John DePati']"
"['77070', 'john-elliott', 'John Elliott']","['77069', 'john-elliot', 'John Elliot']"
"['77101', 'john-fullbright', 'John Fullbright']","['77100', 'john-fulbright', 'John Fulbright']"
"['77157', 'john-isaac-watters', 'John Isaac Watters']","['77156', 'john-isaac-waters', 'John Isaac Waters']"
"['77226', 'john-mark-mcmillan', 'John Mark McMillan']","['77225', 'john-mark-mcmillain', 'John Mark McMillain']"
"['77248', 'john-mclean-guitar', 'John McLean, guitar']","['77247', 'john-mclean-guita', 'John McLean, guita']"
"['77292', 'john-o-callaghan', ""John O'Callaghan""]","['77291', 'john-o-calaghan', ""John O'Calaghan""]"
"['77470', 'john-woodsons-leg', 'John Woodsons Leg']","['77469', 'john-woodson-s-leg', ""John Woodson's Leg""]"
"['77543', 'johnny-boy-mollica', 'Johnny Boy Mollica']","['77542', 'johnny-boy-molica', 'Johnny Boy Molica']"
"['77553', 'johnny-cage-the-voodoogrove', 'Johnny Cage & The Voodoogrove']","['77552', 'johnny-cage-the-voodoo-groove', 'Johnny Cage & The Voodoo Groove']"
"['77604', 'johnny-hootrock', 'Johnny Hootrock']","['77603', 'johnny-hoot-rock', 'Johnny Hoot Rock']"
"['71714', 'johnny-irions', 'JOHNNY IRIONS']","['77607', 'johnny-irion', 'Johnny Irion']"
"['77650', 'johnny-nonstop', 'Johnny Nonstop']","['77649', 'johnny-non-stop', 'Johnny Non-Stop']"
"['77517', 'johnny-the-loveseats', 'Johnny & The Loveseats']","['77516', 'johnny-the-love-seats', 'Johnny & The Love Seats']"
"['77519', 'johnny-the-mongrels', 'Johnny & The Mongrels']","['77518', 'johnny-the-mongels', 'Johnny & The Mongels']"
"['77723', 'johnny-winter-allstar-band', 'Johnny Winter Allstar Band']","['77722', 'johnny-winter-all-star-band', 'Johnny Winter All-Star Band']"
"['77757', 'joint-committee', 'Joint Committee']","['77756', 'joint-commitee', 'Joint Commitee']"
"['77765', 'jojo-fores', 'Jojo Fores']","['76192', 'jojo-flores', 'JoJo Flores']"
"['77897', 'jon-irbagon', 'Jon Irbagon']","['77896', 'jon-irabagon', 'Jon Irabagon']"
"['77964', 'jon-schwenke', 'Jon Schwenke']","['77963', 'jon-schenke', 'Jon Schenke']"
"['78068', 'jonatha-brooke', 'Jonatha Brooke']","['78067', 'jonatha-brook', 'Jonatha Brook']"
"['78132', 'jonathan-mitchellband', 'Jonathan MitchellBand']","['78131', 'jonathan-mitchell-band', 'Jonathan Mitchell Band']"
"['78350', 'jordan-felize', 'Jordan Felize']","['78349', 'jordan-feliz', 'Jordan Feliz']"
"['78383', 'jordan-mayland-the-thermal-detonators', 'Jordan Mayland & the Thermal Detonators']","['78384', 'jordan-mayland-and-the-thermal-detonators', 'Jordan Mayland and The Thermal Detonators']"
"['78393', 'jordan-musycyn', 'Jordan Musycyn']","['78392', 'jordan-musycsyn', 'Jordan Musycsyn']"
"['78999', 'jose-manuel-villacanas-piano', 'Jos\xc3\xa9 Manuel Villaca\xc3\xb1as Piano']","['78998', 'jose-manuel-vilacanas-piano', 'Jos\xc3\xa9 Manuel Vilaca\xc3\xb1as: piano']"
"['78616', 'josh-abbott-band', 'Josh Abbott Band']","['78615', 'josh-abbot-band', 'Josh Abbot Band']"
"['78674', 'josh-edwards', 'Josh Edwards']","['78673', 'josh-edward', 'Josh Edward']"
"['78708', 'josh-heinrichs', 'Josh Heinrichs']","['78707', 'josh-heinrich', 'Josh Heinrich']"
"['78710', 'josh-heinrichs-w-skillinjah', 'Josh Heinrichs w/ Skillinjah']","['78709', 'josh-heinrichs-skillinjah', 'Josh Heinrichs & Skillinjah']"
"['78745', 'josh-langtston', 'Josh Langtston']","['78744', 'josh-langston', 'Josh Langston']"
